date,generated_kWh,maxtempF,mintempF,avgtempF,totalSnow_cm,sunHour,uvIndex,humidity,precipInches,pressureInches,cloudcover,windspeedMiles,visibilityMiles,lag_1,lag_2
2012-08-29,19.5,73,57,68,0.0,11.6,6,58,0.0,30,12,9,6,16.700000000000273,13.599999999999909
2012-08-30,19.199999999999818,67,55,62,0.0,11.6,5,66,0.0,30,40,8,6,19.5,16.700000000000273
2012-08-31,11.900000000000091,60,51,58,0.0,10.4,3,68,0.0,31,59,15,6,19.199999999999818,19.5
2012-09-01,13.599999999999909,68,48,61,0.0,11.6,5,56,0.0,31,5,2,6,11.900000000000091,19.199999999999818
2012-09-02,23.0,70,53,63,0.0,10.4,5,73,0.0,31,85,5,6,13.599999999999909,11.900000000000091
2012-09-03,15.599999999999909,71,56,67,0.0,10.4,4,66,0.0,31,61,4,6,23.0,13.599999999999909
2012-09-04,18.0,76,55,69,0.0,11.6,5,60,0.0,31,6,2,6,15.599999999999909,23.0
2012-09-05,20.0,65,58,63,0.0,11.6,4,68,0.0,31,58,8,6,18.0,15.599999999999909
2012-09-06,18.0,70,56,64,0.0,11.6,5,52,0.0,31,17,0,6,20.0,18.0
2012-09-07,20.700000000000273,73,52,65,0.0,11.6,5,52,0.0,31,13,7,6,18.0,20.0
2012-09-08,20.799999999999727,84,56,72,0.0,11.6,6,45,0.0,31,0,2,6,20.700000000000273,18.0
2012-09-09,20.40000000000009,83,59,74,0.0,11.6,6,45,0.0,30,0,5,6,20.799999999999727,20.700000000000273
2012-09-10,20.800000000000182,76,60,69,0.0,11.6,6,60,0.0,30,13,7,6,20.40000000000009,20.799999999999727
2012-09-11,15.299999999999727,65,55,62,0.0,9.0,5,80,0.0,30,77,13,6,20.800000000000182,20.40000000000009
2012-09-12,9.400000000000091,62,50,57,0.0,11.6,4,49,0.0,30,28,10,6,15.299999999999727,20.800000000000182
2012-09-13,13.5,63,50,58,0.0,9.0,3,63,0.0,31,76,8,6,9.400000000000091,15.299999999999727
2012-09-14,9.800000000000182,61,47,57,0.0,6.2,4,86,0.0,30,81,11,6,13.5,9.400000000000091
2012-09-15,5.799999999999727,67,52,61,0.0,11.6,5,59,0.0,31,29,6,6,9.800000000000182,13.5
2012-09-16,15.5,71,49,63,0.0,11.6,5,58,0.0,30,12,7,6,5.799999999999727,9.800000000000182
2012-09-17,16.0,66,53,61,0.0,7.5,4,78,0.0,30,88,5,6,15.5,5.799999999999727
2012-09-18,6.599999999999909,64,52,59,0.0,10.2,4,54,0.0,30,25,13,6,16.0,15.5
2012-09-19,16.300000000000182,59,46,54,0.0,11.6,3,57,0.0,31,23,11,6,6.599999999999909,16.0
2012-09-20,14.0,62,44,55,0.0,11.6,3,55,0.0,31,51,7,6,16.300000000000182,6.599999999999909
2012-09-20,14.0,62,44,55,0.0,11.6,3,55,0.0,31,51,7,6,14.0,16.300000000000182
2012-09-21,12.300000000000182,65,48,57,0.0,6.1,4,47,0.0,30,87,0,6,14.0,14.0
2012-09-22,9.199999999999818,61,48,56,0.0,11.6,4,50,0.0,31,17,6,6,12.300000000000182,14.0
2012-09-23,17.59999999999991,56,44,52,0.0,8.8,4,61,0.0,30,47,12,6,9.199999999999818,12.300000000000182
2012-09-24,4.400000000000091,66,54,61,0.0,8.8,4,83,0.0,30,83,12,6,17.59999999999991,9.199999999999818
2012-09-25,6.300000000000182,62,50,57,0.0,8.8,3,59,0.0,30,64,14,6,4.400000000000091,17.59999999999991
2012-09-26,10.199999999999818,58,51,55,0.0,8.8,3,75,0.0,30,75,10,6,6.300000000000182,4.400000000000091
2012-09-27,10.400000000000091,59,50,55,0.0,7.4,3,78,0.0,30,100,7,6,10.199999999999818,6.300000000000182
2012-09-28,9.900000000000091,62,48,56,0.0,10.2,4,60,0.0,30,54,10,6,10.400000000000091,10.199999999999818
2012-09-29,10.199999999999818,61,49,56,0.0,11.6,3,57,0.0,31,22,10,5,9.900000000000091,10.400000000000091
2012-09-30,14.699999999999818,62,45,55,0.0,10.2,4,50,0.0,31,32,7,6,10.199999999999818,9.900000000000091
2012-10-01,16.0,65,45,57,0.0,10.2,4,56,0.0,30,13,10,6,14.699999999999818,10.199999999999818
2012-10-02,9.5,61,52,58,0.0,8.7,3,74,0.0,30,53,9,6,16.0,14.699999999999818
2012-10-03,7.600000000000364,59,53,56,0.0,7.3,3,81,0.0,30,96,12,6,9.5,16.0
2012-10-04,3.599999999999909,57,49,54,0.0,10.2,3,67,0.0,30,12,17,6,7.600000000000364,9.5
2012-10-05,14.299999999999727,60,49,58,0.0,8.7,4,92,0.0,30,91,13,6,3.599999999999909,7.600000000000364
2012-10-06,4.200000000000273,57,50,55,0.0,8.7,3,87,0.1,30,78,11,4,14.299999999999727,3.599999999999909
2012-10-07,3.5,60,46,54,0.0,11.5,4,60,0.0,31,19,5,6,4.200000000000273,14.299999999999727
2012-10-08,12.199999999999818,58,41,51,0.0,11.5,4,58,0.0,31,25,7,6,3.5,4.200000000000273
2012-10-09,8.400000000000091,55,44,51,0.0,11.5,4,71,0.0,30,60,6,6,12.199999999999818,3.5
2012-10-10,5.699999999999818,56,42,50,0.0,11.4,4,59,0.0,30,15,5,6,8.400000000000091,12.199999999999818
2012-10-11,11.100000000000364,59,41,52,0.0,10.0,4,62,0.0,30,14,8,6,5.699999999999818,8.400000000000091
2012-10-12,10.199999999999818,57,46,54,0.0,8.4,3,74,0.0,30,85,14,6,11.100000000000364,5.699999999999818
2012-10-13,8.199999999999818,49,43,47,0.0,6.8,3,94,0.3,30,100,8,4,10.199999999999818,11.100000000000364
2012-10-14,2.100000000000364,53,40,48,0.0,10.0,3,71,0.0,30,25,7,6,8.199999999999818,10.199999999999818
2012-10-15,5.399999999999636,54,44,50,0.0,10.0,3,59,0.0,30,5,9,6,2.100000000000364,8.199999999999818
2012-10-16,7.600000000000364,57,45,51,0.0,10.0,3,73,0.0,30,52,13,3,5.399999999999636,2.100000000000364
2012-10-17,9.5,60,44,55,0.0,6.8,4,81,0.1,30,88,12,4,7.600000000000364,5.399999999999636
2012-10-18,4.399999999999636,67,55,62,0.0,8.4,4,70,0.0,30,82,9,6,9.5,7.600000000000364
2012-10-19,3.100000000000364,69,56,64,0.0,10.3,4,65,0.0,30,18,9,6,4.399999999999636,9.5
2012-10-20,4.599999999999909,64,57,61,0.0,8.4,5,73,0.0,31,48,1,6,3.100000000000364,4.399999999999636
2012-10-20,4.599999999999909,64,57,61,0.0,8.4,5,73,0.0,31,48,1,6,4.599999999999909,3.100000000000364
2012-10-21,3.199999999999818,62,56,59,0.0,8.4,4,85,0.0,31,100,9,6,4.599999999999909,4.599999999999909
2012-10-22,5.5,70,55,64,0.0,10.2,4,69,0.0,31,21,4,6,3.199999999999818,4.599999999999909
2012-10-23,9.599999999999909,65,54,60,0.0,10.0,5,62,0.0,31,32,5,6,5.5,3.199999999999818
2012-10-24,8.200000000000273,61,51,56,0.0,10.1,4,67,0.0,31,45,6,6,9.599999999999909,5.5
2012-10-25,8.699999999999818,57,50,53,0.0,6.7,3,79,0.0,30,89,9,6,8.200000000000273,9.599999999999909
2012-10-26,1.5,44,37,43,0.0,10.0,2,79,0.0,30,52,10,3,8.699999999999818,8.200000000000273
2012-10-27,2.0,45,32,40,0.0,10.0,2,55,0.0,30,37,10,6,1.5,8.699999999999818
2012-10-28,9.200000000000273,49,32,42,0.0,10.0,3,56,0.0,30,9,6,6,2.0,1.5
2012-10-29,9.299999999999727,46,38,43,0.0,5.0,2,88,0.0,30,100,11,5,9.200000000000273,2.0
2012-10-30,1.800000000000182,51,42,47,0.0,9.9,2,78,0.0,30,53,6,6,9.299999999999727,9.200000000000273
2012-10-31,4.299999999999727,51,40,46,0.0,9.8,2,61,0.0,30,5,11,6,1.800000000000182,9.299999999999727
2012-11-01,8.900000000000091,50,42,46,0.0,8.3,3,85,0.2,29,100,12,4,4.299999999999727,1.800000000000182
2012-11-02,4.099999999999909,49,38,44,0.0,6.6,2,65,0.0,30,90,14,6,8.900000000000091,4.299999999999727
2012-11-03,4.0,48,40,44,0.0,9.7,3,89,0.0,30,49,11,6,4.099999999999909,8.900000000000091
2012-11-04,6.600000000000364,48,38,44,0.0,9.7,3,84,0.0,30,72,11,5,4.0,4.099999999999909
2012-11-05,4.5,49,39,44,0.0,9.7,3,78,0.0,30,91,5,6,6.600000000000364,4.0
2012-11-06,2.899999999999636,50,40,45,0.0,8.2,3,68,0.0,31,44,10,6,4.5,6.600000000000364
2012-11-07,4.300000000000182,51,46,49,0.0,8.2,2,85,0.0,31,67,9,3,2.899999999999636,4.5
2012-11-08,3.099999999999909,50,47,48,0.0,4.8,2,86,0.0,31,100,9,1,4.300000000000182,2.899999999999636
2012-11-09,2.599999999999909,51,44,47,0.0,9.5,2,75,0.0,30,17,8,6,3.099999999999909,4.300000000000182
2012-11-10,3.700000000000273,53,45,50,0.0,4.8,3,88,0.0,30,87,7,1,2.599999999999909,3.099999999999909
2012-11-11,1.0,49,41,45,0.0,8.7,2,82,0.0,30,41,5,6,3.700000000000273,2.599999999999909
2012-11-12,4.299999999999727,47,39,43,0.0,8.7,2,76,0.0,31,5,7,6,1.0,3.700000000000273
2012-11-13,1.900000000000091,50,42,46,0.0,6.9,2,85,0.0,31,59,4,6,4.299999999999727,1.0
2012-11-14,1.800000000000182,51,42,47,0.0,8.7,2,57,0.0,31,0,6,6,1.900000000000091,4.299999999999727
2012-11-15,7.199999999999818,44,35,40,0.0,6.9,2,81,0.0,31,10,4,6,1.800000000000182,1.900000000000091
2012-11-16,1.800000000000182,45,37,42,0.0,5.8,2,73,0.0,31,6,4,6,7.199999999999818,1.800000000000182
2012-11-17,3.699999999999818,47,37,42,0.0,5.8,3,68,0.0,30,13,10,6,1.800000000000182,7.199999999999818
2012-11-18,1.0,49,39,46,0.0,5.8,2,80,0.0,30,26,4,5,3.699999999999818,1.800000000000182
2012-11-19,1.7000000000002728,49,36,44,0.0,4.0,2,85,0.0,30,27,9,6,1.0,3.699999999999818
2012-11-19,1.7000000000002728,49,36,44,0.0,4.0,2,85,0.0,30,27,9,6,1.7000000000002728,1.0
2012-11-20,1.8999999999996362,51,43,47,0.0,5.8,2,80,0.0,30,20,11,6,1.7000000000002728,1.7000000000002728
2012-11-21,4.300000000000182,44,38,41,0.0,2.1,3,62,0.0,30,89,10,6,1.8999999999996362,1.7000000000002728
2012-11-22,1.900000000000091,49,40,44,0.0,5.8,3,75,0.0,31,5,12,6,4.300000000000182,1.8999999999996362
2012-11-23,5.900000000000091,44,41,43,0.0,2.1,3,95,0.2,30,100,7,4,1.900000000000091,4.300000000000182
2012-11-24,0.7999999999997272,48,40,45,0.0,2.1,2,91,0.0,30,77,8,5,5.900000000000091,1.900000000000091
2012-11-25,0.900000000000091,51,44,48,0.0,5.8,2,73,0.0,30,54,21,6,0.7999999999997272,5.900000000000091
2012-11-26,4.0,52,41,47,0.0,3.9,3,81,0.0,30,87,10,6,0.900000000000091,0.7999999999997272
2012-11-27,2.300000000000182,47,41,45,0.0,3.9,2,73,0.0,30,47,7,6,4.0,0.900000000000091
2012-11-28,1.7999999999997272,46,38,41,0.0,5.8,2,77,0.0,30,36,8,6,2.300000000000182,4.0
2012-11-29,3.599999999999909,44,36,40,0.0,5.8,1,74,0.0,30,50,6,6,1.7999999999997272,2.300000000000182
2012-11-30,2.5,43,33,38,0.0,5.8,2,75,0.0,30,15,4,6,3.599999999999909,1.7999999999997272
2012-12-01,2.800000000000182,40,32,36,0.0,5.8,1,73,0.0,30,25,10,6,2.5,3.599999999999909
2012-12-02,2.599999999999909,39,33,36,0.0,5.8,1,92,0.1,30,18,8,5,2.800000000000182,2.5
2012-12-03,3.0,42,31,37,0.0,2.0,2,94,0.2,30,100,11,4,2.599999999999909,2.800000000000182
2012-12-04,0.40000000000009095,42,38,40,0.0,2.0,1,84,0.0,30,91,14,6,3.0,2.599999999999909
2012-12-05,1.800000000000182,38,34,36,0.7,3.9,1,90,0.1,30,92,2,5,0.40000000000009095,3.0
2012-12-06,0.7999999999997272,40,31,35,0.9,3.9,1,72,0.0,31,67,8,6,1.800000000000182,0.40000000000009095
2012-12-07,1.5,35,31,33,1.2,2.0,1,99,0.1,30,100,7,3,0.7999999999997272,1.800000000000182
2012-12-08,1.7000000000002728,32,23,28,0.1,5.8,1,89,0.0,31,15,1,6,1.5,0.7999999999997272
2012-12-09,4.899999999999636,42,30,40,0.0,2.0,1,97,0.1,30,100,13,5,1.7000000000002728,1.5
2012-12-10,0.3000000000001819,41,33,38,0.0,3.9,1,83,0.0,30,86,10,6,4.899999999999636,1.7000000000002728
2012-12-11,1.400000000000091,37,30,33,0.0,5.8,2,75,0.0,31,6,7,6,0.3000000000001819,4.899999999999636
2012-12-12,5.199999999999818,35,29,32,0.0,5.8,2,66,0.0,31,56,8,6,1.400000000000091,0.3000000000001819
2012-12-13,4.799999999999727,33,28,31,0.0,5.8,1,58,0.0,30,47,7,6,5.199999999999818,1.400000000000091
2012-12-14,2.9000000000005457,44,34,39,0.0,3.9,1,89,0.0,30,57,14,6,4.799999999999727,5.199999999999818
2012-12-15,0.8000000000001819,46,40,43,0.0,5.8,3,83,0.0,30,57,12,6,2.9000000000005457,4.799999999999727
2012-12-16,1.3999999999996362,45,39,42,0.0,2.0,2,83,0.0,30,98,9,6,0.8000000000001819,2.9000000000005457
2012-12-17,1.300000000000182,44,39,42,0.0,3.9,3,92,0.0,30,100,8,1,1.3999999999996362,0.8000000000001819
2012-12-18,1.0,43,36,40,0.0,2.0,2,91,0.0,30,75,6,3,1.300000000000182,1.3999999999996362
2012-12-19,1.300000000000182,43,38,40,0.0,5.8,1,88,0.0,31,32,4,6,1.0,1.300000000000182
2012-12-19,1.300000000000182,43,38,40,0.0,5.8,1,88,0.0,31,32,4,6,1.300000000000182,1.0
2012-12-20,2.0999999999994543,38,35,37,0.0,2.0,1,83,0.1,30,100,11,5,1.300000000000182,1.300000000000182
2012-12-21,0.6000000000003638,47,42,44,0.0,2.0,2,89,0.0,30,68,8,6,2.0999999999994543,1.300000000000182
2012-12-22,1.300000000000182,43,41,42,0.0,2.0,2,96,0.1,30,100,10,5,0.6000000000003638,2.0999999999994543
2012-12-23,0.1999999999998181,53,50,52,0.0,2.0,3,93,0.0,30,100,16,5,1.300000000000182,0.6000000000003638
2012-12-24,0.3000000000001819,52,48,50,0.0,5.8,3,85,0.0,30,60,13,6,0.1999999999998181,1.300000000000182
2012-12-25,1.8999999999996362,50,46,48,0.0,2.0,2,83,0.1,30,82,16,5,0.3000000000001819,0.1999999999998181
2012-12-26,2.199999999999818,47,42,45,0.0,2.0,2,80,0.0,30,81,14,6,1.8999999999996362,0.3000000000001819
2012-12-27,1.5,45,42,43,0.0,2.0,2,95,0.1,30,100,8,4,2.199999999999818,1.8999999999996362
2012-12-28,1.4000000000005457,46,40,43,0.0,2.0,2,89,0.0,31,100,9,1,1.5,2.199999999999818
2012-12-29,1.0,51,47,49,0.0,5.8,2,80,0.0,30,13,15,6,1.4000000000005457,1.5
2012-12-30,2.899999999999636,46,41,43,0.0,5.8,3,77,0.0,30,40,16,6,1.0,1.4000000000005457
2012-12-31,2.399999999999636,47,42,45,0.0,2.0,3,84,0.0,30,92,16,6,2.899999999999636,1.0
2013-01-01,1.1000000000003638,45,38,43,0.0,5.8,2,81,0.1,30,29,13,4,2.399999999999636,2.899999999999636
2013-01-02,2.699999999999818,45,40,43,0.0,2.0,2,84,0.0,31,100,10,6,1.1000000000003638,2.399999999999636
2013-01-03,2.4000000000005457,50,44,49,0.0,2.0,2,96,0.0,31,96,9,1,2.699999999999818,1.1000000000003638
2013-01-04,0.5999999999994543,49,45,48,0.0,2.0,2,93,0.0,31,79,7,1,2.4000000000005457,2.699999999999818
2013-01-05,0.4000000000005457,47,43,46,0.0,3.9,3,90,0.0,31,43,7,3,0.5999999999994543,2.4000000000005457
2013-01-06,0.1999999999998181,48,45,47,0.0,3.9,2,89,0.0,31,47,8,3,0.4000000000005457,0.5999999999994543
2013-01-07,1.0999999999994543,47,42,45,0.0,3.9,2,81,0.0,31,48,7,6,0.1999999999998181,0.4000000000005457
2013-01-08,0.4000000000005457,45,39,43,0.0,2.0,2,85,0.0,31,67,10,6,1.0999999999994543,0.1999999999998181
2013-01-09,0.8999999999996362,42,40,41,0.0,2.0,1,90,0.1,31,100,13,5,0.4000000000005457,1.0999999999994543
2013-01-10,0.1999999999998181,44,38,42,0.0,5.8,2,72,0.0,30,51,6,6,0.8999999999996362,0.4000000000005457
2013-01-11,2.7000000000007276,36,31,33,0.0,5.8,1,67,0.0,31,27,6,6,0.1999999999998181,0.8999999999996362
2013-01-12,2.0999999999994543,34,28,31,0.2,6.9,2,61,0.0,30,38,11,6,2.7000000000007276,0.1999999999998181
2013-01-13,4.199999999999818,32,27,29,0.7,8.6,1,59,0.0,31,22,9,6,2.0999999999994543,2.7000000000007276
2013-01-14,5.200000000000728,32,27,29,0.1,8.6,2,69,0.0,30,36,5,6,4.199999999999818,2.0999999999994543
2013-01-15,2.2999999999992724,31,26,29,8.2,5.1,1,89,0.0,30,100,10,1,5.200000000000728,4.199999999999818
2013-01-16,0.0,29,20,25,0.2,8.7,1,82,0.0,30,6,6,6,2.2999999999992724,5.200000000000728
2013-01-17,1.2000000000007276,22,16,19,0.0,8.7,1,88,0.0,31,22,2,6,0.0,2.2999999999992724
2013-01-18,0.7999999999992724,30,18,27,0.4,5.1,1,83,0.0,30,96,9,1,1.2000000000007276,0.0
2013-01-18,0.7999999999992724,30,18,27,0.4,5.1,1,83,0.0,30,96,9,1,0.7999999999992724,1.2000000000007276
2013-01-19,2.2000000000007276,27,22,25,0.9,3.3,2,86,0.0,30,97,13,3,0.7999999999992724,0.7999999999992724
2013-01-20,1.199999999999818,27,19,24,8.1,3.3,1,94,0.1,30,100,13,1,2.2000000000007276,0.7999999999992724
2013-01-21,0.0999999999994543,33,24,30,1.4,5.1,1,97,0.0,30,77,6,1,1.199999999999818,2.2000000000007276
2013-01-22,0.0,31,24,28,0.0,6.9,2,91,0.0,30,37,6,6,0.0999999999994543,1.199999999999818
2013-01-23,3.2000000000007276,28,21,24,0.0,8.7,1,89,0.0,30,31,6,6,0.0,0.0999999999994543
2013-01-24,4.899999999999636,27,20,24,0.0,8.7,1,90,0.0,30,56,8,6,3.2000000000007276,0.0
2013-01-25,4.800000000000182,29,21,25,0.0,6.9,1,87,0.0,31,30,4,6,4.899999999999636,3.2000000000007276
2013-01-26,2.800000000000182,31,22,27,0.5,3.4,2,89,0.0,30,95,11,1,4.800000000000182,4.899999999999636
2013-01-27,0.5999999999994543,39,33,36,0.0,5.1,1,94,0.2,30,98,17,4,2.800000000000182,4.800000000000182
2013-01-28,2.100000000000364,41,34,38,0.0,8.7,2,86,0.0,30,10,8,6,0.5999999999994543,2.800000000000182
